rentrak_title_id,title_name,year,week,studio,genre,screen_number,sequel,gbo,opening,lead_actor,supporting_actor,producer,director,synopsis
830715,Big Eyes,2014,52,Other,Drama,1307,0,14482031,3001738,"Amy Adams,Christoph Waltz","Terence Stamp,Steven Wiig,Danny Huston,James Saito,Emily Fonda,Madeleine Arthur,Jason Schwartzman,Heather Doerksen,Krysten Ritter,Jon Pulito",Larry Karaszewski/Lynette Howell/Scott Alexander/Tim Burton,Tim Burton," Directed and produced by Tim Burton, BIG EYES is based on the true story of Walter Keane (Christoph Waltz), who was one of the most successful painters of the 1950s and early 1960s. The artist earned staggering notoriety by revolutionizing the commercialization and accessibility of popular art with his enigmatic paintings of waifs with big eyes. The truth would eventually be discovered though: Keane's art was actually not created by him at all, but by his wife, Margaret (Amy Adams). The Keanes, it seemed, had been living a lie that had grown to gigantic proportions. BIG EYES centers on Margaret's awakening as an artist, the phenomenal success of her paintings, and her tumultuous relationship with her husband, who was catapulted to international fame while taking credit for her work. (C) Weinsteinmore "
834001,The Woman in Black 2: Angel of Death,2015,1,Other,Horror,2602,1,26501323,15027415,"Helen McCrory,Jeremy Irvine","Oaklee Pendergast,Jorge Leon Martinez,Phoebe Fox,Claire Rafferty,Leilah de Meza,Amelia Pidgeon,Leanne Best,Adrian Rawlins,Ned Dennehy,Richard Banks",Ben Holden/Richard Jackson/Simon Oakes/Tobin Armbrust,Tom Harper," When a group of orphaned children are forced to move from their home in London, caretakers Eve (Phoebe Fox) and Jean (Helen McCrory) bring everyone to the desolate and eerie British countryside. 40 years after Arthur Kipps (played by Daniel Radcliffe in the first film, The Woman in Black) left, this supernatural horror film introduces this new group to the now abandoned Eel Marsh House; an odd but seemingly safe location. It isn't long before Eve starts to sense that this house is not what it appears to be as the children in her care begin to disappear. As their house of safety becomes a house of horrors, Eve enlists the help of a handsome pilot (Jeremy Irvine) to help investigate what is happening. Eve soon discovers that it may not be a coincidence that she has come to reside in the house inhabited by the Woman in Black. (C) Relativitymore "
837075,Taken 3,2015,2,Fox,Action,3594,1,89256424,39201657,"Liam Neeson,Maggie Grace","Famke Janssen,Forest Whitaker,Judi Beecher,Sam Spruell,Al Sapienza,Jonny Weston,Jon Gries,Dougray Scott,Stefanie Kleine,Andrew Howard,Dylan Bruno,Leland Orser",Christopher Lambert/Didier Hoarau/Franck LeBreton/Luc Besson,Olivier Megaton," Liam Neeson returns as ex-covert operative Bryan Mills, whose reconciliation with his ex-wife is tragically cut short when she is brutally murdered. Consumed with rage, and framed for the crime, he goes on the run to evade the relentless pursuit of the CIA, FBI and the police. For one last time, Mills must use his ""particular set of skills,"" to track down the real killers, exact his unique brand of justice, and protect the only thing that matters to him now - his daughter. (C) Foxmore "
839547,Selma,2015,2,Paramount,Drama,2179,0,52076908,11307394,"David Oyelowo,Oprah Winfrey,Tim Roth,Tom Wilkinson","Omar J. Dorsey,Tessa Thompson,Stephan James,Colman Domingo,Carmen Ejogo,Andre Holland,Trai Byers",Brad Pitt/Christian Colson/Dede Gardner/Jeremy Kleiner/Oprah Winfrey,Ava DuVernay," SELMA is the story of a movement. The film chronicles the tumultuous three-month period in 1965, when Dr. Martin Luther King, Jr. led a dangerous campaign to secure equal voting rights in the face of violent opposition. The epic march from Selma to Montgomery culminated in President Johnson (Tom Wilkinson) signing the Voting Rights Act of 1965, one of the most significant victories for the civil rights movement. Director Ava DuVernays SELMA tells the real story of how the revered leader and visionary Dr. Martin Luther King Jr. (David Oyelowo) and his brothers and sisters in the movement prompted change that forever altered history.(C) Paramountmore "
834783,Inherent Vice,2015,2,WB,Drama,645,0,8110975,2773260,"Benicio Del Toro,Joaquin Phoenix","Maya Rudolph,Sasha Pieterse,Joanna Newsom,Martin Short,Jena Malone,Reese Witherspoon,Josh Brolin,Keith Jardine,Owen Wilson,Timothy C. Simons,Katherine Waterston,Eric Roberts,Peter McRobbie",Daniel Lupi/JoAnne Sellar/Paul Thomas Anderson,Paul Thomas Anderson," ""Inherent Vice,"" is the seventh feature from Paul Thomas Anderson and the first ever film adaption of a Thomas Pynchon novel. When private eye Doc Sportello's ex-old lady suddenly out of nowhere shows up with a story about her current billionaire land developer boyfriend whom she just happens to be in love with, and a plot by his wife and her boyfriend to kidnap that billionaire and throw him in a looney bin...well, easy for her to say. It's the tail end of the psychedelic `60s and paranoia is running the day and Doc knows that ""love"" is another of those words going around at the moment, like ""trip"" or ""groovy,"" that's being way too overused - except this one usually leads to trouble. With a cast of characters that includes surfers, hustlers, dopers and rockers, a murderous loan shark, LAPD Detectives, a tenor sax player working undercover, and a mysterious entity known as the Golden Fang, which may only be a tax dodge set up by some dentists... Part surf noir, part psychedelic romp - all Thomas Pynchon. (C) Warner Brosmore "
840731,American Sniper,2015,3,WB,Action,3555,0,350126372,89269066,"Bradley Cooper,Luke Grimes,Sienna Miller","Joel Lambert,Navid Negahban,Eric Ladin,Rey Gallegos,Max Charles,Kyle Gallner,Eric Close,Cory C. Hardrict,Brando Eaton,Jake McDorman,Sam Jaeger",Andrew Lazar/Bradley Cooper/Peter Morgan/Robert Lorenz/Steven Spielberg,Clint Eastwood," From director Clint Eastwood comes ""American Sniper,"" starring Bradley Cooper as Chris Kyle, the most lethal sniper in U.S. military history. But there was much more to this true American hero than his skill with a rifle. U.S. Navy SEAL sniper Chris Kyle is sent to Iraq with only one mission: to protect his brothers-in-arms. His pinpoint accuracy saves countless lives on the battlefield and, as stories of his courageous exploits spread, he earns the nickname ""Legend."" However, his reputation is also growing behind enemy lines, putting a price on his head and making him a prime target of insurgents. Despite the danger, as well as the toll on his family at home, Chris serves through four harrowing tours of duty in Iraq, becoming emblematic of the SEAL creed to ""leave no man behind."" But upon returning home, Chris finds that it is the war he can't leave behind. (C) Warner Brosmore "
830401,The Wedding Ringer,2015,3,Sony,Comedy,3003,0,64460211,20649306,"Josh Gad,Kaley Cuoco,Kevin Hart","Ken Howard,Ashley Jones,Tristin Mays,Ignacio Serricchio,Jenifer Lewis,Natalina Maggio,Affion Crockett,Mimi Rogers,Alan Ritchson,Olivia Thirlby,Mimi Gianopulos",Adam Fields/William Packer,Jeremy Garelick," Doug Harris (Josh Gad) is a loveable but socially awkward groom-to-be with a problem: he has no best man. With less than two weeks to go until he marries the girl of his dreams (Kaley Cuoco-Sweeting), Doug is referred to Jimmy Callahan (Kevin Hart), owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need. What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy. (c) Sonymore "
825548,Paddington,2015,3,Other,Comedy,3303,0,76271832,18966676,"Ben Whishaw,Hugh Bonneville,Sally Hawkins","Samuel Joslin,Tim Downie,Julie Walters,Lottie Steer,Jim Broadbent,Madeleine Harris,George Newton,Nicole Kidman",David Heyman,Paul King," From the beloved novels by Michael Bond and producer David Heyman (HARRY POTTER), PADDINGTON tells the story of the comic misadventures of a young Peruvian bear (voiced by Firth) who travels to the city in search of a home. Finding himself lost and alone, he begins to realize that city life is not all he had imagined - until he meets the kindly Brown family who read the label around his neck that says ""Please look after this bear. Thank you,"" and offer him a temporary haven. It looks as though his luck has changed until this rarest of bears catches the eye of a museum taxidermist. (c) Weinsteinmore "
834551,Blackhat,2015,3,Universal,Action,2567,0,8005980,3901815,"Chris Hemsworth,Viola Davis","Jason Butler Harner,Brandon Molale,Wei Tang,John Ortiz,Manny Montana,William Mapother,Wang Leehom,Ritchie Coster,Holt McCallany,Spencer Garrett,Tang Wei,Tracee Chimo",Michael Mann/Thomas Tull,Michael Mann," Set within the world of global cybercrime, Legendary's Blackhat follows a furloughed convict and his American and Chinese partners as they hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta.more "
834552,The Boy Next Door,2015,4,Universal,Suspense,2602,0,35423380,14910105,"Jennifer Lopez,Kristin Chenoweth,Ryan Guzman","Jack Wallace,Travis Schuldt,John Corbett,Hill Harper,Bailey Chase,Brian Mahoney,Lexi Atkins,Ian Nelson,Raquel Gardner,Kent Avenido,Adam Hicks",Benny Medina/Elaine Goldsmith-Thomas/Jason Blum/Jennifer Lopez/John Jacobs,Rob Cohen," Jennifer Lopez leads the cast in The Boy Next Door, a psychological thriller that explores a forbidden attraction that goes much too far. Directed by Rob Cohen (The Fast and the Furious) and written by Barbara Curry, the film also stars Ryan Guzman, John Corbett and Kristin Chenoweth. (C) Universalmore "
843171,Strange Magic,2015,4,Other,Animation,3020,0,12429583,5504441,"Alan Cumming,Evan Rachel Wood","Maya Rudolph,Meredith Anne Bull,Elijah Kelley,Peter Stormare,Alfred Molina,Bob Einstein,Sam Palladio,Kristin Chenoweth",Mark S. Miller,Gary Rydstrom," ""Strange Magic,"" a new animated film from Lucasfilm Ltd., is a madcap fairy tale musical inspired by ""A Midsummer Night's Dream."" Popular songs from the past six decades help tell the tale of a colorful cast of goblins, elves, fairies and imps, and their hilarious misadventures sparked by the battle over a powerful potion. Lucasfilm Animation Singapore and Industrial Light & Magic bring to life the fanciful forest turned upside down with world-class animation and visual effects. (C) Disneymore "
834670,Mortdecai,2015,4,Other,Comedy,2648,0,7696134,4200586,"Ewan McGregor,Gwyneth Paltrow,Johnny Depp","Aubrey Plaza,Johnny Pavlowski,Jeff Goldblum,Oliver Platt,Olivia Munn,Paul Bettany",Andrew Lazar/Christi Dembrowski/Johnny Depp,David Koepp," Juggling some angry Russians, the British Mi5, his impossibly leggy wife and an international terrorist, debonair art dealer and part time rogue Charlie Mortdecai (Johnny Depp) must traverse the globe armed only with his good looks and special charm in a race to recover a stolen painting rumored to contain the code to a lost bank account filled with Nazi gold. (c) Lionsgatemore "
829697,Project Almanac,2015,5,Paramount,Action,2893,0,22348241,8310252,"Jonny Weston,Sofia Black-D'Elia","Amy Landecker,Gary Weeks,Patrick Johnson,Allen Evangelista,Ginny Gardner,Sir Maejor,Sam Lerner,Katie Garfield,Gary Grubbs",Andrew Form/Brad Fuller/Michael Bay,Dean Israelite," A brilliant high school student and his friends uncover blueprints for a mysterious device with limitless potential, inadvertently putting lives in danger. (C) Paramountmore "
843013,Black or White,2015,5,Other,Drama,1823,0,21571189,6213362,"Kevin Costner,Octavia Spencer","Jennifer Ehle,Anthony Mackie,Gillian Jacobs,Bill Burr",Kevin Costner/Mike Binder/Todd Lewis,Mike Binder," BLACK OR WHITE is the story of a grandfather (Academy Award (R) winner Kevin Costner) who is suddenly left to care for his beloved granddaughter. When her paternal grandmother (Academy Award (R) winner Octavia Spencer) seeks custody with the help of her brother (Anthony Mackie), the little girl is torn between two families who love her deeply. With the best intentions at heart, both families fight for what they feel is right and are soon forced to confront their true feelings about race, forgiveness, and understanding. Anchored by an all-star cast and based on real events, the movie is a look at two seemingly different worlds, in which nothing is as simple as black or white. (C) Relativitymore "
844886,The Loft,2015,5,Other,Suspense,,0,6002684,2747342,"James Marsden,Karl Urban,Wentworth Miller","Graham Beckel,Kristin Lehman,Rhona Mitra,Kali Rocha,Rachael Taylor,Kathy Deitch,Isabel Lucas,Eric Stonestreet,Robert Wisdom,Valerie Cruz,Matthias Schoenaerts,Dora Madison Burge,Ric Reitz,Elaine Cassidy,Margarita Levieva",Adam Shulman/Hilde De Laere/Matt DeRoss/Paul Green/Steve Golin,Erik Van Looy," Karl Urban (Star Trek Into Darkness) and James Marsden (2 Guns) star in the tense psychological thriller THE LOFT, the story of five guys who conspire to secretly share a penthouse loft in the city--a place where they can indulge in their deepest fantasies. But the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft, and they realize one of the group must be involved. Paranoia seizes them as everyone begins to suspect one another. Friendships are tested, loyalties are questioned and marriages crumble as the group is consumed by fear, suspicion and murder in this relentless thriller. (C) Open Roadmore "
831688,The SpongeBob Movie: Sponge Out of Water,2015,6,Paramount,Animation,3641,1,162994032,55365012,"Tom Kenny,Antonio Banderas","Thomas F. Wilson,Clancy Brown",Cale Boyter/Mary Parent,Paul Tibbitt," SpongeBob SquarePants, the world's favorite sea dwelling invertebrate, comes ashore to our world for his most super-heroic adventure yet.(C) Paramount Picturesmore "
828998,Jupiter Ascending,2015,6,WB,Action,3181,0,47387723,18372372,"Channing Tatum,Mila Kunis","Terry Gilliam,Vanessa Kirby,James D'Arcy,Tim Pigott-Smith,Kick Gurry,Sean Bean,Doona Bae,Jeremy Swift,Eddie Redmayne,Spencer Wilding,Tuppence Middleton,Nikki Amuka-Bird,Douglas Booth,Jo Osmond",Andy Wachowski/Lana Wachowski,Andy Wachowski/Lana Wachowski," From the streets of Chicago to the far-flung galaxies whirling through space, ""Jupiter Ascending"" tells the story of Jupiter Jones (Mila Kunis), who was born under a night sky, with signs predicting she was destined for great things. Now grown, Jupiter dreams of the stars but wakes up to the cold reality of a job cleaning other people's houses and an endless run of bad breaks. Only when Caine (Channing Tatum), a genetically engineered ex-military hunter, arrives on Earth to track her down does Jupiter begin to glimpse the fate that has been waiting for her all along-her genetic signature marks her as next in line for an extraordinary inheritance that could alter the balance of the cosmos. (C) Warner Brosmore "
820314,Seventh Son,2015,6,Universal,Adventure,2875,0,17223265,7217640,"Ben Barnes,Jeff Bridges,Julianne Moore","Kit Harington,Alicia Vikander,Olivia Williams,Djimon Hounsou",Basil Iwanyk/Lionel Wigram/Thomas Tull,Sergei Bodrov," In a time long past, an evil is about to be unleashed that will reignite the war between the forces of the supernatural and humankind once more. Master Gregory (Jeff Bridges) is a knight who had imprisoned the malevolently powerful witch, Mother Malkin (Julianne Moore), centuries ago. But now she has escaped and is seeking vengeance. Summoning her followers of every incarnation, Mother Malkin is preparing to unleash her terrible wrath on an unsuspecting world. Only one thing stands in her way: Master Gregory. In a deadly reunion, Gregory comes face to face with the evil he always feared would someday return. He has only until the next full moon to do what usually takes years: train his new apprentice, Tom Ward (Ben Barnes) to fight a dark magic unlike any other. Man's only hope lies in the seventh son of a seventh son. (c) WBmore "
830830,Fifty Shades of Grey,2015,7,Universal,Drama,3646,0,166167230,85171450,"Dakota Johnson,Jamie Dornan","Rachel Skarsten,Luke Grimes,Victor Rasuk,Eloise Mumford,Callum Keith Rennie,Emily Fonda,Jennifer Ehle,Dylan Neal,Anthony Konechny,Max Martini,Marcia Gay Harden,Rita Ora",Dana Brunetti/E.L. James/Michael De Luca,Sam Taylor-Johnson," E.L. James' kinky best-seller gets the big screen treatment with this Universal Pictures/Focus Features co-production. The steamy tale details a masochistic relationship between a college student and a businessman, whose desires for extreme intimacy pen from secrets in his past. ~ Jeremy Wheeler, Rovimore "
829133,Kingsman: The Secret Service,2015,7,Fox,Action,3204,0,128261724,36206331,"Colin Firth,Taron Egerton","Richard Brake,Sophie Cookson,Geoff Bell,Jack Davenport,Neve Gachev,Sofia Boutella,Daniel Westwood,Samuel L. Jackson,Corey Johnson,Elton John,Lady Gaga,Edward Holcroft,David Beckham,Mark Hamill,Samantha Womack,Michael Caine,Mark Strong",Adam Bohling/David Reid/Matthew Vaughn,Matthew Vaughn," Based upon the acclaimed comic book and directed by Matthew Vaughn (Kick Ass, X-Men First Class), Kingsman: The Secret Service tells the story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius. (c) Foxmore "
832864,"McFarland, USA",2015,8,Disney,Drama,2755,0,44482410,11020798,"Kevin Costner,Maria Bello","Johnny Ortiz,Josh Clark,Hector Duran,Natalia Cordova,Carlos Pratts,Daniel Moncada,Diana Maria Riva,Morgan Saylor,Ben Bray,Chelsea Rendon",Gordon Gray/Mark Ciardi,Niki Caro," From Disney comes MCFARLAND, the true against-all-odds story of the 1987 McFarland high school cross country team in an economically challenged community. (C) Disneymore "
840008,The DUFF,2015,8,Other,Comedy,2575,0,34030343,10809149,"Bella Thorne,Mae Whitman","Bianca A. Santos,Mahaley Manning,Agnes Mayasari,Romany Malco,Alexandra Ficken,Ken Jeong,Gabriela Fraile,Nick Eversman,Allison Janney,Robbie Amell,Skyler Samuels,Chris Wylde",Mary Viola/McG/Susan Cartsonis,Ari Sandel," Bianca (Mae Whitman) is a content high school senior whose world is shattered when she learns the student body knows her as 'The DUFF' (Designated Ugly Fat Friend) to her prettier, more popular friends (Skyler Samuels & Bianca Santos). Now, despite the words of caution from her favorite teacher (Ken Jeong), she puts aside the potential distraction of her crush, Toby (Nick Eversman), and enlists Wesley (Robbie Amell), a slick but charming jock, to help reinvent herself. To save her senior year from turning into a total disaster, Bianca must find the confidence to overthrow the school's ruthless label maker Madison (Bella Thorne) and remind everyone that no matter what people look or act like, we are all someone's DUFF. (C) CBS Filmsmore "
835899,Hot Tub Time Machine 2,2015,8,Paramount,Comedy,2880,1,12314651,5963324,"Craig Robinson,Rob Corddry","Thomas Lennon,Clark Duke,Chevy Chase,Christine Bently,Adam Scott,Kellee Stewart,Melorine Adler,Bianca Haase,Gillian Jacobs,Collette Wolfe",Andrew Panay,Steve Pink," Hot Tub Time Machine director Steve Pink returns to the helm for this sequel set 10 years in the future, and starring Rob Corddry, Adam Scott, Clark Duke, and Craig Robinson. ~ Jason Buchanan, Rovimore "
836160,Focus (2015),2015,9,WB,Comedy,3323,0,53862963,18685137,"Margot Robbie,Rodrigo Santoro,Will Smith","Brennan Brown,BD Wong,Gerald McRaney,Adrian Martinez,Stephanie Honore,Dominic Fumusa,Don Yesso,Griff Furst",Denise Di Novi/Glenn Ficarra/John Requa/Stan Wlodkowski,Glenn Ficarra/John Requa," A con artist (Will Smith) takes on an inexperienced apprentice in this crime comedy from the filmmaking duo behind Crazy Stupid Love, Glenn Ficarra and John Requa. ~ Jeremy Wheeler, Rovimore "
835035,The Lazarus Effect,2015,9,Other,Horror,2666,0,25801047,10203437,"Donald Glover,Mark Duplass,Olivia Wilde","Emily Kelavos,Evan Peters,Sarah Bolger,Bruno Gunn,Jennifer Floyd",Cody Zwieg/Jason Blum/Jimmy Miller/Matt Kaplan,David Gelb," From masters of horror Blumhouse Productions- producer of THE PURGE, INSIDIOUS and SINISTER franchises- THE LAZARUS EFFECT follows a group of researchers led by Frank (Mark Duplass) and his fiancÃ©e Zoe (Olivia Wilde,) who've achieved the unimaginable- bringing the dead back to life. After a successful, yet unsanctioned, trial on a newly deceased animal, the team is ready to unveil their breakthrough to the world. When the dean of their university learns of their underground experiments, their project is unexpectedly shut down and their materials confiscated. (C) Relativitymore "
832087,Chappie,2015,10,Sony,Action,3201,0,31569268,13346782,"Hugh Jackman,Sharlto Copley","Die Antwoord,Anri Du Toit,Eugene Khumbanyiwa,Sigourney Weaver,Sean O. Roberts,Robert Hobbs,Watkin Tudor Jones Jr.,Dev Patel,Brandon Auret",Neill Blomkamp/Simon Kinberg,Neill Blomkamp," In the near future, crime is patrolled by an oppressive mechanized police force. But now, the people are fighting back. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself. As powerful, destructive forces start to see Chappie as a danger to mankind and order, they will stop at nothing to maintain the status quo and ensure that Chappie is the last of his kind. (C) Sonymore "
835471,The Second Best Exotic Marigold Hotel,2015,10,Fox,Comedy,1573,1,33078266,8540370,"Dev Patel,Judi Dench,Maggie Smith","Shazad Latif,Bill Nighy,Tamsin Greig,Lillete Dubey,Tena Desae,Ronald Pickup,David Strathairn,Celia Imrie,Penelope Wilton,Richard Gere,Diana Hardcastle",Graham Broadbent/Peter Czernin,John Madden," Now that The Best Exotic Marigold Hotel is full up with its long-term residents, co-managers Muriel Donnelly (Maggie Smith) and Sonny Kapoor (Dev Patel) have a dream of expansion, and they've found just the place: The Second Best Exotic Marigold Hotel. With plans underway, Evelyn and Douglas (Judi Dench and Bill Nighy) venture into the Jaipur workforce, wondering where their regular breakfast dates will lead. Meanwhile, Norman and Carol (Ronald Pickup and Diana Hardcastle) navigate the swirling waters of an exclusive relationship, as Madge (Celia Imrie) juggles two very eligible suitors, and recent arrival Guy Chambers (Richard Gere) finds a muse in Sonny's mother, Mrs. Kapoor (Lillete Dubey) for his next novel. As his marriage to Sunaina (Tina Desai), the love of his life, quickly approaches, Sonny finds his plans for the new hotel making more claims on his time than he has available. Perhaps the only one who may know the answers is Muriel, the keeper of everyone's secrets. As the big day nears, family and guests alike find themselves swept up in the irresistible intoxication of an Indian wedding.â€‹ -- (C) Fox Searchlightmore "
834175,Unfinished Business,2015,10,Fox,Comedy,2777,0,10219501,4772613,"Dave Franco,Tom Wilkinson,Vince Vaughn","Sienna Miller,Melissa McMeekin,Heidi Philipsen,Marc Zwinz,June Diane Raphael,Jeffrey Corazzini,Dennis Oestreich,Steven Dougherty,Brian Faherty,Ella Anderson,James Marsden,Clement Von Franckenstein,Susan Garibotto,Nick Frost",Steve Tisch/Todd Black,Ken Scott," A hard-working small business owner (Vince Vaughn) and his two associates (Tom Wilkinson, Dave Franco) travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every imaginable - and unimaginable - way, including unplanned stops at a massive sex fetish event and a global economic summit. (c) Foxmore "
830842,Cinderella (2015),2015,11,Disney,Adventure,3845,0,201151353,67877361,"Cate Blanchett,Lily James,Richard Madden","Nonso Anozie,Helena Bonham Carter,Holliday Grainger,Stellan Skarsgard,Sophie McShera,Hayley Atwell,Derek Jacobi",Allison Shearmur/David Barron/Simon Kinberg,Kenneth Branagh," Cate Blanchett stars in this new vision of the Cinderella tale from director Kenneth Branagh and the screenwriting team of Chris Weitz and Aline Brosh McKenna for Disney Pictures. ~ Jeremy Wheeler, Rovimore "
836158,Run All Night,2015,11,WB,Action,3171,0,26461644,11012305,"Ed Harris,Joel Kinnaman,Liam Neeson","James Martinez,Boyd Holbrook,Stefano Villabona,Julian Murdoch,Malcolm Goodwin,Beau Knapp,John Cenatiempo,Holt McCallany,Common,Genesis Rodriguez,Vincent D'Onofrio",Brooklyn Weaver/Roy Lee,Jaume Collet-Serra," Liam Neeson reunites with Unknown director Jaume Collet-Serra for this Warner Bros. thriller following a mob hit-man and his estranged son (Joel Kinnaman) as they flee the wrath of a vengeful crime boss. ~ Jason Buchanan, Rovimore "
829904,The Divergent Series: Insurgent,2015,12,Other,Action,3875,1,130179072,52263680,"Kate Winslet,Shailene Woodley,Theo James","Daniel Dae Kim,Lindsey Elizabeth,Ben Lamb,Jai Courtney,Tony Goldwyn,Miles Teller,Keiynan Lonsdale,Maggie Q,Octavia Spencer,Mekhi Phifer,Meaghan Martin,Zoe Kravitz,Naomi Watts,Ashley Judd",Doug Wick/Lucy Fisher/Pouya Shahbazian,Robert Schwentke," In this thrilling and nail-biting entry in the Divergent series, Tris and Four seek refuge outside of the city with the Amity faction. They convene with other Divergents and exiled survivors, and plot to fight back against the warmongering Dauntless and despot Jeanine Matthews.more "
828912,The Gunman,2015,12,Other,Action,2816,0,10664749,5028702,"Idris Elba,Javier Bardem,Sean Penn","Jasmine Trinca,Ray Winstone,Mark Rylance,Deborah Rosan,Peter Franzen",Andrew Rona/Joel Silver/Sean Penn,Pierre Morel," THE GUNMAN, the new action thriller from Pierre Morel, the director of Taken, stars Sean Penn, Javier Bardem, Idris Elba, Ray Winstone and Mark Rylance. (C) Open Roadmore "
844448,The Divergent Series: Insurgent,2015,12,Other,Drama,1320,0,130179072,52263680,"Mira Sorvino,Sean Astin","Alexa PenaVega,Madison Pettis,Lee Majors,Andrea Logan White,Ted McGinley,Brian Bosworth,Cybill Shepherd,Liam Matthews,Delroy Lindo",David A.R. White/Elizabeth Hatcher-Travis/Harold Cronk/Michael Scott/Russell Wolfe,Jonathan M. Gunn," A dozen different souls-all moving in different directions, all longing for something more. As their lives unexpectedly intersect, they each are about to discover there is power in the Cross of Christ ... even if they don't believe it. Yet. When a local pastor is shaken to the core by the visible faith of an old street-corner preacher, he is reminded that true belief always requires action. His response ignites a faith-fueled journey that powerfully impacts everyone it touches in ways that only God could orchestrate. This stirring new film from the creators of God's Not Dead arrives in theaters Spring of 2015. More than a movie, it's a question we all must answer in our lifetimes: DO YOU BELIEVE? (C) Submersive Mediamore "
826163,Home (2015),2015,13,Fox,Animation,3708,0,177397510,52107731,"Jim Parsons,Rihanna","Matt Jones,Jennifer Lopez,Steve Martin,Brian Stepanek",Christopher Jenkins/Suzanne Buirgy,Tim Johnson," When Oh, a loveable misfit from another planet, lands on Earth and finds himself on the run from his own people, he forms an unlikely friendship with an adventurous girl named Tip who is on a quest of her own. Through a series of comic adventures with Tip, Oh comes to understand that being different and making mistakes is all part of being human. And while he changes her planet and she changes his world, they discover the true meaning of the word HOME. (c) Foxmore "
836161,Get Hard,2015,13,WB,Comedy,3175,0,90411453,33803253,"Kevin Hart,Will Ferrell","Kenneth Kynt Bryan,Elizabeth Janeway,Matt Walsh,Edwina Findley Dickerson,Mariana Paola Vicente,Paul Ben-Victor,T.I.,Alison Brie,Christopher Berry,Dan Bakkedahl,Gary Owen,Taryn Terrell",Adam McKay/Will Ferrell,Etan Cohen," Will Ferrell and Kevin Hart headline this Warner Bros. comedy about a wrongfully convicted investment banker who prepares for prison life with the help of the man who washes his car. Etan Cohen directs, with Ian Roberts and Jay Martel handling screenwriting duties. ~ Jason Buchanan, Rovimore "
838986,It Follows,2015,13,Other,Horror,1218,0,14674076,3811052,"Keir Gilchrist,Maika Monroe","Caitlin Burt,Leisa Pulido,Olivia Luccardi,Bailey Spry,Debbie Williams,Daniel Zovatto,Christopher Hohman,Lili Sepe,Ruby Harris,Linda Boston",David Kaplan/Erik Rommesmo/Laura D. Smith/Rebecca Green,David Robert Mitchell," After a strange sexual encounter, a teenager finds herself haunted by nightmarish visions and the inescapable sense that something is after her. (C) Radius-TWCmore "
829421,Furious 7,2015,14,Universal,Action,4004,1,353007020,147187040,"Dwayne Johnson,Paul Walker,Vin Diesel","Michelle Rodriguez,Jordana Brewster,Gina Carano,Sung Kang,Jason Statham,Tyrese Gibson,Lucas Black",Michael Fottrell/Neal H. Moritz/Vin Diesel,James Wan," Continuing the global exploits in the unstoppable franchise built on speed, Vin Diesel, Paul Walker and Dwayne Johnson lead the returning cast of Fast & Furious 7. James Wan directs this chapter of the hugely successful series that also welcomes back favorites Michelle Rodriguez, Jordana Brewster, Tyrese Gibson, Chris ""Ludacris"" Bridges, Elsa Pataky and Lucas Black. They are joined by international action stars new to the franchise including Jason Statham, Djimon Hounsou, Tony Jaa, Ronda Rousey and Kurt Russell.more "
828592,The Longest Ride,2015,15,Fox,Drama,3366,0,37446117,13019686,"Alan Alda,Scott Eastwood","Barry Ratcliffe,Hunter Burke,Melissa Benoist,Amber Chaney,Amy Parrish,Peter Jurasik,Hayley Lovitt,Lolita Davidovich,Britt Robertson,Lindsey Elizabeth,Jack Huston,Brett Edwards,Oona Chaplin",Marty Bowen/Nicholas Sparks/Theresa Park/Wyck Godfrey,George Tillman Jr.," Based on the bestselling novel by master storyteller Nicholas Sparks, THE LONGEST RIDE centers on the star-crossed love affair between Luke, a former champion bull rider looking to make a comeback, and Sophia, a college student who is about to embark upon her dream job in New York City's art world. As conflicting paths and ideals test their relationship, Sophia and Luke make an unexpected and fateful connection with Ira, whose memories of his own decades-long romance with his beloved wife deeply inspire the young couple. Spanning generations and two intertwining love stories, THE LONGEST RIDE explores the challenges and infinite rewards of enduring love. (C) Foxmore "
